id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5mCuQ8Ko3sBa4Zf6uMcTlZ,"Dayz of Our Lives (feat. Hoffa, Peppa & Stylz)","Gemini Killer', 'Stylz', 'Hoffa', 'Peppa",0.488,0.733,10,-5.879,0,0.41,0.2189999999999999,0.0,0.3339999999999999,0.452,98.546,4.0
3yL0qqmTArGgp8PVygTKlx,Give It a Try,Gota,0.6,0.885,2,-9.568,1,0.0651,0.0179,0.687,0.0669,0.936,194.064,4.0
3fLUgyMVDwtidBgiLVxKHx,"Der Messias, TWV 6:4: Part I: Sterbliche, kennt ihr die Ehre (Soprano, Tenor)","Georg Philipp Telemann', 'Veronika Winter', 'Marion Eckstein', 'Jan Kobow', 'Klaus Mertens', 'Michaelstein Telemann Collegium', 'Ludger Remy",0.406,0.0635,6,-19.31,1,0.0471,0.973,1.84e-05,0.129,0.2019999999999999,119.413,3.0
4d0TZ8gt6iAShHB7Y9nRM2,Trinity,Jackiem Joyner,0.677,0.779,0,-5.607,0,0.0258,0.225,0.206,0.0944,0.722,100.998,4.0
02wyg37usAn7ygFdjjAk0L,A head is found,Thai Elephant Orchestra,0.489,0.298,7,-18.679,1,0.136,0.7140000000000001,0.143,0.128,0.1169999999999999,79.122,4.0
4vAhVqLTe4wsiVZpEfi1CK,"Romeo & Juliet, Op. 64, Act II: No. 35, Romeo Decides to Avenge Mercutio","Sergei Prokofiev', 'Baltimore Symphony Orchestra', 'Marin Alsop",0.307,0.252,5,-25.051,1,0.0425,0.901,0.8740000000000001,0.111,0.41,153.389,3.0
6h5JMr5X6A0Eq4eeZsJubn,La Mata,Wisin & Yandel,0.7929999999999999,0.794,0,-6.119,1,0.0684,0.255,0.00859,0.177,0.757,96.009,4.0
0nqA74BaUPBIwWKz0KwZFX,Messiah: Part the First: No. 16 Recitative: And suddenly there was with the angel,"George Frideric Handel', 'Robert Shaw', 'Judith Raskin', 'Florence Kopleff', 'Richard Lewis', 'Thomas Paul', 'Robert Conant', 'Robert Arnold",0.623,0.249,7,-18.62,1,0.0719,0.895,0.0236,0.66,0.342,102.949,4.0
2iE9LXRDCnHEZcU22P13kw,Messiah: Part the First: No. 17 Chorus: Glory to God,"George Frideric Handel', 'Robert Shaw', 'Judith Raskin', 'Florence Kopleff', 'Richard Lewis', 'Thomas Paul', 'Robert Conant', 'Robert Arnold",0.376,0.196,2,-16.151,1,0.0429,0.985,0.0319,0.551,0.264,68.393,3.0
38qAYgqhRfgaDuFxwLHLFX,Fiber Optic Love,Electric Specter,0.4379999999999999,0.799,9,-6.84,1,0.0639,0.25,0.889,0.361,0.3,100.865,4.0
1dRJkoRBE09nh6FD9JUfbp,Funambulist,Cormorant,0.2,0.845,8,-5.903,0,0.0473,0.000158,0.06,0.135,0.191,82.92,4.0
3gNSkhyWkgqcwlDuZ6BIIe,The Whistle Song,Leah Kaufman,0.687,0.2789999999999999,9,-12.174,1,0.0369,0.7290000000000001,0.0006889999999999,0.114,0.377,126.037,4.0
1naEC3ZkZ8ptCyuQshQ0OT,Christmas Fairy Dance,Terry Taffinder Grosvenor,0.659,0.0676,5,-21.234,1,0.0384,0.89,0.0409,0.1159999999999999,0.35,79.975,4.0
30sHbC38GuhLkXNY2Uf85E,We Wish You a Merry,Ellis Marsalis,0.3989999999999999,0.146,8,-12.73,1,0.148,0.994,0.955,0.103,0.424,176.787,3.0
4xCdxZhzQsD2OZJkJqmfUM,"I Want You, Baby",Terry Taffinder,0.7879999999999999,0.578,0,-12.061,0,0.0516,0.275,4.33e-05,0.217,0.8640000000000001,154.541,4.0
3XoQIl0jmNCPpiyatCllIr,"Concerto No. 7 in F Major for 3 Pianos & Orchestra, K. 242 ""Lodron"": II. Adagio","Murray Perahia', 'Radu Lupu",0.272,0.0684,10,-24.456,1,0.035,0.98,0.909,0.109,0.191,83.1,4.0
7tLwJIYmRFXiJFXHMALYwx,Bi Ann,Kíla,0.6759999999999999,0.074,5,-16.043,1,0.507,0.7979999999999999,0.0,0.148,0.575,89.399,4.0
4H1YsXvcyD3nJtNlz5sOKR,Veneno,La Renga,0.387,0.902,4,-5.98,0,0.049,0.00881,0.000416,0.149,0.5589999999999999,126.725,4.0
0lcodvRqMb6U7u3ynHX2ei,Myrrha: Scene IIb,"Andre Caplet', 'Sharon Coste', 'Brigitte Desnoues', 'Marc Duguay', 'Jean-Francois Lapointe', 'Denis Rouger', 'Paris Sorbonne Chorus', 'Paris Sorbonne Orchestra', 'Jacques Grimbert",0.256,0.136,3,-19.733,1,0.0455,0.989,0.00875,0.1369999999999999,0.0383,127.39,1.0
6pyPu9kUVpOqZvPRaAmEvK,Bloody Soul,Rawfish,0.493,0.8059999999999999,6,-6.466,1,0.0528,0.000299,0.2189999999999999,0.1639999999999999,0.246,107.946,4.0
11xDUQuwuFevQJzetye1yM,Me and My Baby - Live,Igor & Red Elvises,0.495,0.664,9,-10.681,0,0.0343,0.0439,0.0409,0.8590000000000001,0.696,142.47799999999995,4.0
3fl8BSrKGTNmFXQTu05DGe,A Very Large Metal Box,"Walls', 'Oram",0.524,0.845,2,-9.304,1,0.0365,0.504,0.98,0.233,0.519,119.977,4.0
6Rt7IQG1hP57TKbVyPcNeT,October,Mitch Watkins,0.6579999999999999,0.3329999999999999,8,-13.699000000000002,1,0.0315,0.3389999999999999,0.129,0.126,0.186,120.037,4.0
7r7NS8jNfUVqRjU9063DIo,Hymn,Peggy Stern,0.496,0.134,0,-18.036,1,0.0722,0.991,0.943,0.12,0.3720000000000001,128.157,4.0
6pDemdBEJzEGndj95pMtbs,We Go Together Now,Musiq Soulchild,0.363,0.449,1,-8.013,0,0.0746,0.375,0.0,0.1369999999999999,0.305,79.83,4.0
2M2Uot2qQRicFysp9WLz3A,Juju,Joe Lovano & Dave Douglas Sound Prints,0.3829999999999999,0.412,9,-12.095999999999998,0,0.086,0.743,0.868,0.1009999999999999,0.352,84.774,4.0
3fTXbdmgMGDNhxvJbE3m9P,"Symphony No. 2 in C Minor ""Resurrection"": I. Allegro maestoso","Gustav Mahler', 'Royal Philharmonic Orchestra', 'Harold Farberman",0.0899,0.0197,0,-23.845,1,0.0385,0.914,0.897,0.106,0.0548,80.815,5.0
1UcPukkFkyjIQHl4HxTwYL,Esa Mujer Me Gusta,Maelo Ruiz,0.78,0.7979999999999999,7,-4.284,0,0.0342,0.255,1.44e-05,0.296,0.8809999999999999,97.503,4.0
2YwPqHsWCPkeVMY6244kb3,La Huasanga,Los Camperos de Valles,0.541,0.3879999999999999,0,-12.174,1,0.103,0.657,0.018,0.162,0.172,111.051,4.0
6eOV1GihfLZWsbeN59gn7l,Noodling,Kathleen Madigan,0.513,0.863,8,-6.954,1,0.644,0.78,0.0,0.81,0.412,105.231,3.0
4eE0QdkPZ0vXyN9fDbCNzd,When a Blind Man Cries,Metallica,0.3670000000000001,0.768,8,-5.797999999999999,1,0.0422,0.000349,0.0608,0.11,0.289,135.067,4.0
35ugcMOoTBYvu24IlQOy5j,"Symphony No. 5: II. Stürmisch bewegt, mit größter Vehemenz","Gustav Mahler', 'SWR Symphony Orchestra', 'Michael Gielen",0.1969999999999999,0.172,10,-21.696,0,0.0416,0.897,0.7879999999999999,0.127,0.0601,111.804,4.0
6btXWq0TbOmOL8xhfe4pZN,"Symphony No. 6 in A Minor ""Tragic"": IV. Finale. Allegro moderato - Allegro energico","Gustav Mahler', 'SWR Symphony Orchestra', 'Michael Gielen",0.242,0.165,2,-19.015,0,0.0405,0.887,0.818,0.153,0.0722,114.118,4.0
5Q1An8haWS2etByx1wgXax,Symphony No. 7 in E Minor: V. Rondo-Finale,"Gustav Mahler', 'SWR Symphony Orchestra', 'Michael Gielen",0.341,0.1939999999999999,0,-15.202,1,0.0393,0.903,0.7959999999999999,0.0901,0.213,125.018,4.0
5bR8q2nXS3GLHoTsjiMj4S,"Symphony No. 4 in G Major: III. Ruhevoll, poco adagio","Gustav Mahler', 'Philharmonia Orchestra', 'Lorin Maazel",0.0627,0.0267,7,-28.428,1,0.0464,0.903,0.873,0.1009999999999999,0.0368,62.539,4.0
5Fqb36c0buFkymeS16IvqF,"Symphony No. 8 in E-Flat Major, 'Symphony of a Thousand', Part 1: Imple superna gratia","Gustav Mahler', 'Salley Matthews', 'Ailish Tynan', 'Sarah Tynan', 'Sarah Connolly', 'Anne-Marie Owens', 'Stefan Vinke', 'Mark Stone', 'Stephen Gadd', 'Lorin Maazel', 'Philharmonia Orchestra",0.115,0.181,8,-19.817,1,0.0421,0.975,0.0219,0.16,0.0503,84.333,3.0
47IHrGhH08F8iOtu1d7Hk8,Rückert Lieder: Rückert Lieder: II. Ich atmet' einen linden Duft!,"Gustav Mahler', 'Karen Cargill', 'Simon Lepper",0.1939999999999999,0.00971,2,-32.46,1,0.0547,0.994,0.0609,0.068,0.04,90.887,3.0
6drTWcIUossKN5TJ9852HB,"33 Variations in C on a Waltz by Diabelli, Op. 120: Var. XXVI Piacevole","Ludwig van Beethoven', 'Gary Cooper",0.374,0.11,0,-33.399,1,0.0336,0.99,0.931,0.0919,0.198,132.863,1.0
5jSufUVUAjlQKLQjgdOThd,Warrior,Stan Bush,0.679,0.863,9,-3.912,1,0.0308,0.0399,7.670000000000001e-05,0.3929999999999999,0.7709999999999999,100.967,4.0
41YWC6sKdQeaRwM92zVxCD,I Shall Talk To You,Chava Alberstein,0.418,0.3379999999999999,9,-11.483,0,0.0307,0.723,0.000108,0.118,0.226,106.243,4.0
5p4kPEwGtIxfJBTTQ3eYl7,Der Mond: Sitz ich am hohen Himmel,"Carl Orff', 'Herbert Kegel",0.267,0.0758,5,-27.69400000000001,1,0.0595,0.953,0.00463,0.0481,0.0414,111.867,4.0
0kRth4tJ96weHtTWlOsRSB,"Gran variazioni sopra un motivo tirolese, Op. 12: Largo","Luigi Legnani', 'Marcello Fantoni",0.636,0.0135,11,-21.732,1,0.166,0.979,0.607,0.119,0.512,105.114,4.0
6Gg7uTxmA4WMwwsArpvSWl,Daddy's Derby,Clifton Davis,0.581,0.476,0,-10.946,1,0.0343,0.887,0.0295,0.149,0.6609999999999999,146.113,4.0
15B8eHg1ZkoUFNcM2I8mXQ,"Introduction and Variations on Trockne Blumen from Die schone Mullerin, Op. 160, D. 802: Variation 1","Franz Schubert', 'Aldo Baerten', 'Martin Helmchen",0.201,0.0716,11,-25.41,0,0.0615,0.99,0.981,0.45,0.5479999999999999,188.498,4.0
6GbxijgZFfMUeHLie8zvc7,Freaks and Hustlers,Rebecca Pidgeon,0.331,0.7509999999999999,0,-9.418,1,0.0428,0.0133,0.00229,0.0862,0.255,174.24400000000003,4.0
4wW67AidXGxCy6AIbNfqO1,Infinite,Celephaïs,0.153,0.474,9,-11.636,0,0.068,0.00109,0.785,0.11,0.0705,169.877,4.0
2RI4Tf0DyEpw8B0lpz18Az,Wings (Demo),Airborn,0.322,0.944,0,-3.912,1,0.0644,0.000294,0.318,0.172,0.3289999999999999,75.03399999999998,4.0
7yHff7i4ekstpB9DZJ1UyG,Blood Guts And Boobs,Sudden Death!,0.784,0.787,2,-7.654,1,0.1369999999999999,0.00872,5.15e-05,0.637,0.191,100.993,4.0
5EncmNIaSf7WEEr9uyyQJ3,Buckin' Horse Rider,Corb Lund,0.7190000000000001,0.188,2,-14.222,1,0.0348,0.82,3.79e-06,0.111,0.3379999999999999,126.03,3.0
6PDmV9YZmBB1xsIh8CXsGL,More Than A Woman,Countdown Mix Masters,0.591,0.665,11,-7.126,1,0.0331,0.0724,0.0,0.3670000000000001,0.687,109.736,4.0
7Dpf74QE9hPvnCcupn1Syv,nothin but time,Ian McNabb,0.595,0.37,2,-9.605,1,0.0274,0.774,1.31e-06,0.0691,0.662,157.085,4.0
3062ZoSSNnFs4YIbw1wsKy,"Variations on a Nursery Song, Op. 25: Finale fugato: Allegro vivace","Ernst von Dohnányi', 'Eldar Nebolsin', 'Buffalo Philharmonic Orchestra', 'Joann Falletta",0.407,0.175,0,-26.281,1,0.0613,0.948,0.7659999999999999,0.121,0.111,82.98200000000001,4.0
3DDsB0WdfGBdjcUz5hwj50,Revolt Against Yourself,No More,0.499,0.8959999999999999,5,-5.269,0,0.0433,0.00225,0.364,0.184,0.41,106.995,4.0
1HlhLi64JgYKs9iy9ntAYO,"Threads of Fate (from ""Threads of Fate"")",The Travelers VGM,0.578,0.263,5,-15.597,0,0.0658,0.784,0.747,0.25,0.235,90.082,4.0
1v6ZnOKJ0Oickt5W4RHwRF,"Simple and Clean (from ""Kingdom Hearts"")",The Travelers VGM,0.486,0.214,9,-13.643,0,0.0302,0.932,0.7240000000000001,0.109,0.436,83.984,4.0
2ePm6KaOxCnNkfbtC6inaO,Lift Up Your Hands,"RICO J PUNO', 'Basil Valdez",0.374,0.5539999999999999,2,-7.405,1,0.0363,0.4529999999999999,0.0,0.917,0.288,82.031,4.0
0G0G8psceAKAnXUSwkdfC2,Heads Up,The Sir Finks,0.544,0.8759999999999999,2,-5.0,0,0.0298,0.0281,0.0424,0.292,0.91,135.466,4.0
7b8asmhM3cHJ9NgjmLhAUj,Inspiration Fountain,Steven Cravis,0.624,0.305,0,-17.623,1,0.0542,0.743,0.8420000000000001,0.114,0.308,77.979,4.0
2gly31A0gGRtQECuPbERo2,Puslan Mang Walay Nagmahal,"Yoyoy Villame', 'MAX SURBAN",0.619,0.431,2,-9.698,0,0.0322,0.634,0.1119999999999999,0.17,0.6920000000000001,98.251,3.0
5Y51eG1gJ5VPV5Xn3sUUWJ,Estoryang Kataw-anan,"Yoyoy Villame', 'MAX SURBAN",0.537,0.565,5,-13.358,1,0.5539999999999999,0.6659999999999999,0.0297,0.6729999999999999,0.83,170.445,4.0
5IcO8iGj7BTjq9JQ4rb0XE,Boys,Spaceships,0.313,0.858,7,-4.807,1,0.0456,1.58e-05,0.000665,0.118,0.374,154.618,4.0
539orTl28EOEd2YpbbPnON,Gone in Love,Kelli Schaefer,0.346,0.308,11,-11.246,1,0.0338,0.8740000000000001,0.00119,0.584,0.214,73.382,4.0
3IK07aibQb6WYB4E3CLU6W,Brasilianos,Monday Michiru,0.419,0.56,7,-8.058,0,0.0399,0.501,7.58e-05,0.107,0.216,136.46,4.0
5BuaXzOKBc3ByRUt7sjHjq,Smilin' Through,"Arthur A. Penn', 'Mormon Tabernacle Choir', 'Jerold D. Ottley', 'Columbia Symphony Orchestra",0.22,0.285,10,-17.278,1,0.0342,0.882,0.00417,0.255,0.298,97.198,3.0
6YzhK6bJ54TPYMmnMN2Vch,Good Bye,Susan Taylor,0.912,0.0213,0,-25.428,1,0.161,0.926,0.00014,0.0981,0.8809999999999999,99.905,4.0
717HYhqf1CqFXKfbeanKAs,You Made Me Love You (I Didn't Want To Do It),Harry James,0.43,0.0926,5,-17.977,1,0.0353,0.944,0.918,0.469,0.1889999999999999,84.198,4.0
0DaKmZGXvBbv1EenZolFGs,All Your Cousins (Dave Sharma Remix),Tasneem,0.69,0.625,11,-11.593,0,0.0982,0.12,0.0578,0.123,0.361,110.985,4.0
16vzku4Ti4HSFnniidwMVV,The Light - UBP Classic Mix,Michelle Weeks,0.733,0.767,11,-4.477,0,0.0452,0.00172,0.0294,0.015,0.875,126.999,4.0
5R2DZitRTDYtrkCoJiddct,Stay,Maurice Williams & The Zodiacs,0.555,0.4039999999999999,7,-14.187,0,0.0621,0.8420000000000001,0.0,0.218,0.736,120.509,4.0
2khiYt4AEaBNAnwoKkGLv1,Made to Break,Morning Star,0.4579999999999999,0.928,9,-3.973,0,0.0597,0.00677,0.0158,0.153,0.526,124.852,4.0
1Pz8G0jTge6gjPZclCNMtx,Scorpio,Blaine Long,0.622,0.36,7,-10.488,1,0.0463,0.795,1.87e-05,0.107,0.3979999999999999,135.80200000000002,4.0
5ZF8gX6pcGuq9QG95yzXnj,Love You Honey,Agot Isidro,0.622,0.244,10,-18.089,1,0.0265,0.45,0.0,0.0677,0.397,93.97,4.0
084TTng49MnQH8Di8kH1Ze,Golddiggers,Gunther & the Sunshine Girls,0.64,0.981,2,-2.988,0,0.0402,0.1,0.149,0.15,0.904,131.999,4.0
6XFfCWVFc6lXV6rqFArY7U,"Das Lied von der Glocke, Op. 45, Pt. 2: No. 28, Jetz mit der Kraft des Stranges","Max Bruch', 'Eleonore Marguerre', 'Annette Markert', 'Klaus Florian Vogt', 'Mario Hoff', 'Philharmonischer Chor Prag', 'Staatskapelle Weimar', 'Jac van Steen",0.186,0.313,3,-15.919,1,0.0347,0.939,0.3979999999999999,0.108,0.145,86.792,3.0
2KRQR1VK6OoJxpwVzwDv72,Funky Duck,Vulfpeck,0.805,0.772,10,-6.402,0,0.115,0.306,0.00112,0.103,0.962,81.711,4.0
0SpMaVaijaHqSW1jQd1OzJ,Act II: Vissi d'arte,"Giacomo Puccini', 'Leontyne Price', 'Oliviero de Fabritiis",0.135,0.129,5,-21.435,0,0.0551,0.978,0.0091799999999999,0.0813,0.0387,59.934,5.0
7hrYfzeSizi3GVTszguAoE,"Symphony No. 2 in C Minor, ""Resurrection"": IV. Urlicht: Sehr feierlich, aber schlicht","Gustav Mahler', 'Nadine Conner', 'Mona Paulee', 'Westminster Choir', 'New York Philharmonic', 'Bruno Walter",0.192,0.0224,1,-29.946,1,0.0438,0.988,0.000292,0.0554,0.0356,93.954,4.0
3HgkWPlpZ24MOhtyPJvXm5,Bring Life,The Ivins,0.265,0.8009999999999999,8,-4.634,1,0.0933,0.036,1.3699999999999998e-05,0.0738,0.347,126.822,4.0
3qaZXZhkBUlBfd04xnNOuA,Since I Found You,"Dave Bass', 'Paullette McWilliams', 'Phil Woods', 'Harvie S', 'Ignacio Berroa",0.525,0.292,0,-15.749,1,0.0617,0.528,0.0004769999999999,0.0808,0.47,105.556,4.0
13eLrhKXVq50hlC5ciYZNt,Dried Snots,The Toilet Bowl Cleaners,0.687,0.442,8,-9.594,1,0.118,0.281,0.0,0.123,0.649,115.361,4.0
264XU2icYDaHrWQOcFY688,Robert Pattinson Poops,The Toilet Bowl Cleaners,0.639,0.228,5,-16.063,1,0.139,0.8759999999999999,0.0,0.121,0.346,74.54,5.0
0YRNKNE45RGybgRwoKPLUC,Rudolph The Red-Nosed Hemorrhoid,The Toilet Bowl Cleaners,0.685,0.503,7,-11.26,1,0.0673,0.168,0.0,0.397,0.631,95.31,4.0
2NLA4Fvhnk5lM28YBbHCCN,Pink City,Xiu Xiu,0.15,0.6709999999999999,7,-6.193,1,0.0856,0.00485,0.0693,0.287,0.188,137.046,3.0
2Qz6fXjy6tIDrvOcSoOjdD,I Will Be Here,Gary Valenciano,0.184,0.2189999999999999,3,-13.497,1,0.0302,0.7929999999999999,0.0,0.0693,0.21,176.42,4.0
4vacPbZS8Q2fflRbLmvyNQ,In Memoriam Soproni Tendl Pal,Alexander Fedoriouk,0.422,0.551,9,-11.024,0,0.0369,0.6920000000000001,0.922,0.186,0.508,107.193,4.0
5FN7xspCZG7i7aM5N763sI,Nobre Coração,Choro Das 3,0.476,0.4589999999999999,2,-6.477,0,0.0411,0.514,0.1969999999999999,0.268,0.797,140.435,3.0
1gEerWj269aD1OrHQ93iSD,Der Rebbe Elimelekh,The Flying Bulgar Klezmer Band,0.4379999999999999,0.273,10,-14.329,0,0.0796,0.745,0.0001419999999999,0.0618,0.363,98.835,3.0
69qCYLfmHwQBJrA2kKdlcP,Walkin Blues,"Howard ""Guitar"" Luedtke', 'Blue Max",0.657,0.325,0,-14.357,1,0.0549,0.88,0.0,0.3,0.716,112.517,4.0
6rZs1NtxIaFh6569Dt15IY,Don't Know What To Say (Don't Know What To Do),Jennylyn Mercado,0.621,0.58,5,-6.742000000000001,1,0.0263,0.2,0.0,0.111,0.26,127.979,4.0
2DFolgTs91Ia1LfAF5AgdQ,Un Poquito,Mr Fernandez,0.879,0.78,7,-6.484,1,0.0603,0.151,3.4899999999999995e-05,0.144,0.8109999999999999,99.971,4.0
0ia0FYzQ89xazLFG2G1dTW,Mother's Love,Janel Anderson,0.426,0.618,7,-7.268,1,0.0306,0.0923,4.4e-06,0.115,0.8190000000000001,153.627,4.0
2SCnVoYkjh14wKerXNthcg,"The Last Island, Op. 301","Peter Maxwell Davies', 'Hebrides Ensemble",0.156,0.15,7,-17.833,1,0.0447,0.8690000000000001,0.526,0.121,0.0324,88.914,3.0
2fvuDH9dZUKpmw4rjyG4MV,Big Star,Greener,0.4039999999999999,0.8109999999999999,10,-5.329,0,0.0598,3.78e-05,0.0,0.1119999999999999,0.177,160.10399999999996,4.0
6ePB1KPRCmBRa2nytGmG2f,"Given Up - Live from Taipei, 2009",Linkin Park,0.429,0.99,4,-2.9760000000000004,0,0.107,0.000197,0.00011,0.507,0.175,100.066,4.0
4aRpwsaAUgxlbowLrlwt9S,Potrei abituarmi,Annalisa,0.613,0.906,0,-5.228,1,0.0438,0.0292,2.56e-06,0.225,0.84,162.059,4.0
6iGlenxNip9wvsRRgwFJkT,Changes Through Love,Tyrone Smith,0.544,0.83,5,-5.134,1,0.147,0.7090000000000001,9.75e-06,0.118,0.52,107.315,4.0
0M7Dt4KjNLtfrvKxWCvFuu,I Need a Girl,Dreamers,0.603,0.182,8,-10.649,1,0.0319,0.789,0.0,0.0531,0.6509999999999999,120.691,4.0
3O6tKSXoekBrdJBVNQMsdi,Desidero Te,Adriano Celentano,0.456,0.809,8,-5.053,1,0.0413,0.7759999999999999,0.0,0.153,0.969,153.196,4.0
6J3HtgT4k3Y6YYgIKq8CIL,Atuna,Blame It On Cain,0.395,0.74,7,-3.891,1,0.0385,0.13,0.000692,0.108,0.3670000000000001,129.279,4.0
2ChxUrcDaLbT6VxNyLTEyJ,Viola Sonata No. 2: I. Andante teneramente - Allegro animato,"Ross Lee Finney', 'Eliesha Nelson', 'James Howsmon",0.285,0.149,4,-17.672,0,0.0435,0.989,0.75,0.0956,0.0843,139.819,5.0
2B0BqAkTzEVME1SEUdRI8M,Jangoany,Gamana,0.509,0.139,7,-22.116,1,0.0706,0.945,0.858,0.0824,0.184,137.651,4.0
6J5Pm7DoDXB4g1S3cIUssS,Huwag Ka Nang Humirit,James Reid,0.6779999999999999,0.865,0,-3.922,1,0.0435,0.0986,0.0,0.353,0.942,109.995,4.0
6hBGnhtDYAzRVJSzDzSt6x,The Sad Velvet Breath of Summer and Winter,Mick Karn,0.2019999999999999,0.236,4,-19.134,0,0.0388,0.953,0.853,0.0912,0.0857,99.779,3.0
5IC7tmuucFWHCmfLEXOQVo,That Lucky Old Sun,Jesse Blum,0.158,0.1639999999999999,0,-6.972,1,0.0309,0.942,0.0001889999999999,0.0504,0.141,87.51299999999998,3.0
3qbqWUDl9j09PeBaQ6CZgr,Introvert (feat. Joji),"Rich Brian', 'Joji",0.836,0.6859999999999999,1,-4.673,1,0.0413,0.14,0.00231,0.0681,0.632,110.029,4.0
56mpPMDPb6cZPOF5WQ5qSn,From far away we come,"Gian Carlo Menotti', 'Thomas Schippers",0.273,0.196,0,-21.293000000000006,0,0.0464,0.979,0.306,0.103,0.221,93.023,4.0
4AuqlayBHIzVykNYQhR5Z8,"Oh, woman, you can keep the gold","Gian Carlo Menotti', 'Thomas Schippers",0.1119999999999999,0.326,2,-12.576,0,0.0355,0.855,0.264,0.1689999999999999,0.126,75.176,3.0
4roucGeaxkOhP2ijs0uXpX,In an Hour,The Weather Station,0.621,0.36,2,-13.998,1,0.0334,0.8420000000000001,0.0153,0.158,0.326,117.936,4.0
3aPCgimOYhLmUzifqlm9Wv,New Dawn,Bad Computer,0.5660000000000001,0.95,1,-3.43,0,0.179,0.142,0.254,0.108,0.0381,192.044,4.0
2YRYKIHhl9K0OMB06B72VE,"Siegfried, WWV 86C, Act III: Dort seh' ich Grane","Richard Wagner', ""Simon O'Neill"", 'Heidi Melton', 'Hong Kong Philharmonic Orchestra', 'Jaap Van Zweden",0.205,0.135,5,-20.181,0,0.0594,0.954,0.000217,0.0859,0.0393,67.067,5.0
0Pyeaqmvwxmmm1Fs2cVf4V,"Siegfried, WWV 86C, Act III: Dich lieb' ich, o liebtest mich du!","Richard Wagner', ""Simon O'Neill"", 'Heidi Melton', 'Hong Kong Philharmonic Orchestra', 'Jaap Van Zweden",0.207,0.264,0,-16.519000000000002,1,0.052,0.958,0.000159,0.664,0.15,65.18,4.0
2MoLwWZTOpRLSeUvasuAhg,"The Gadfly, Op. 97 (Reconstructed by M. Fitz-Gerald): Letter","Dmitri Shostakovich', 'Florian Barak', 'Deutsche Staatsphilharmonie Rheinland-Pfalz', 'Mark Fitz-Gerald",0.181,0.00382,9,-38.985,0,0.052,0.85,0.00505,0.159,0.0663,70.271,3.0
3aSMxsDurYtgwQDrFS3QGi,The Palmian Chord Ryddle: VI. Ghandi-Ji's Danda,"Terry Riley', 'Tracy Silverman', 'Nashville Symphony Orchestra', 'Giancarlo Guerrero",0.359,0.265,2,-19.159,0,0.0377,0.833,0.706,0.889,0.331,139.429,4.0
0QMLXfyS1kcGhVTONW5Dai,The Weight of Regret,In Dying Arms,0.231,0.961,9,-2.782,0,0.149,0.000128,0.3670000000000001,0.325,0.103,130.5,4.0
0Bw4mQ3uIk3Y4WTNE2thrs,"4 Doppelchörige Gesänge, Op. 141: No. 1. An die Sterne","Robert Schumann', 'Simon Cox', 'Septura",0.201,0.0463,7,-21.588,1,0.0392,0.992,0.916,0.106,0.0352,75.068,4.0
5Zfmlvz7RlkoVuMIfCakrn,Quit Whinnin,Johnny Ca$h,0.444,0.606,6,-11.493,0,0.426,0.2689999999999999,0.0,0.215,0.716,77.215,4.0
16Jf37ZPkPKAdkNCQcqeGC,Suicide Solution,"Pickin' On Series"", 'Iron Horse",0.7020000000000001,0.708,7,-9.038,1,0.0366,0.4039999999999999,0.0125,0.0731,0.511,122.166,4.0
0NQAMDQNkDlm4QjWmi4OXc,To Wake a Dream in Moving Water,Echo Us,0.423,0.457,1,-11.963,0,0.0343,0.8270000000000001,0.2339999999999999,0.107,0.16,118.081,3.0
23CVUZGfePL3i6mMH0OxsE,Ice Skating Sequence - Extended Version,"MGM Studio Orchestra', 'André Previn",0.233,0.3339999999999999,0,-14.076,1,0.036,0.271,0.445,0.779,0.449,67.991,4.0
07ZAhM9urIQQma8OSSdrzt,Say A Prayer For Me Tonight,Betty Wand,0.252,0.11,1,-18.509,1,0.0385,0.898,0.0,0.135,0.304,85.061,4.0
6BZMcWK4wtBuMsEy9VZhJ0,Takes What It Takes,Kate Higgins,0.625,0.504,0,-8.594,1,0.0333,0.249,1.5e-05,0.0831,0.361,90.993,4.0
0efdEx8sLi6acJti7Tomys,New Year,Kate Higgins,0.613,0.314,9,-9.79,1,0.0288,0.626,1.18e-05,0.146,0.325,139.859,4.0
1ATMdfNn8Td2NGqYLWKNtn,Shots Fired,Jay Clique,0.727,0.603,1,-9.018,1,0.351,0.141,0.0,0.133,0.4579999999999999,94.83,4.0
76PS07wzG7zYMy8rHPjL2t,Time Will Tell,Gregory Alan Isakov,0.37,0.25,5,-11.505999999999998,1,0.0295,0.958,0.00112,0.124,0.41,168.0,3.0
6ir6EiJbeN0Pdu5stmA8lE,Bipolar,Rausch,0.5589999999999999,0.735,11,-5.603,0,0.0358,0.104,0.00158,0.0973,0.258,130.09,4.0
3dQV28tuBm1uS1G3YG08iX,ash dani / kily joly,Majmouat Abde ElHakim,0.455,0.524,1,-10.456,1,0.0862,0.0657,0.0,0.0497,0.4970000000000001,189.398,3.0
0CAa8MTxbS2fbHPrS9UuFn,Kaltes Grab,Megaherz,0.233,0.912,3,-5.761,0,0.0539,2.23e-05,0.191,0.0592,0.3829999999999999,170.72299999999996,4.0
3Q4Y7y6YDIa0SNihQo8pli,Accolades,Repose,0.375,0.442,9,-11.818,0,0.0509,0.82,0.3329999999999999,0.1,0.206,149.99200000000005,4.0
